oid_,namobj,luaswh,wadmkc,wadmkd,wadmkk,wadmpr,nddi_mean,elevation_mean,slope_mean,popden_pop_density,bui_mean,ndmi_mean,ntl_mean,ndvi_mean,rwi,POI_EDU_Distance,POI_EDU_Density,POI_HEALTH_Distance,POI_HEALTH_Density,IKP,IKP_Estimasi
536,Pejarakan,3041.437147,Gerokgak,Pejarakan,Buleleng,Bali,0.61976664,69.98150496,6.293554137,6.30282335,0.425605603,0.069104797,1.062211752,0.696746471,0.526,0.0,0.00164396,0.0,0.000328792,82.02,88.3227404519399
537,Riang Gede,498.105696,Penebel,Riang Gede,Tabanan,Bali,0.65732168,191.2617791,5.587937498,5.860181729,0.43382103,0.133782641,1.171577639,0.721963723,0.1915,0.004532015,0.0,0.00686127,0.0,90.54,89.73023946428579
538,Ringdikit,361.6603454,Seririt,Ringdikit,Buleleng,Bali,0.605359686,126.0969083,10.74419635,9.462879832,0.437623244,0.136945927,1.577164668,0.720979973,1.121,0.0895596,0.0,0.018562522,0.0,82.02,87.68590535714276
539,Saba,629.447159,Blahbatuh,Saba,Gianyar,Bali,0.61976664,51.34610225,3.528463299,19.35670477,0.425605603,0.078846879,4.303826001,0.616227412,0.86,0.005035741,0.0,0.004284757,0.0,92.16,88.79617585143426
540,Sengkidu,222.3576215,Manggis,Sengkidu,Karangasem,Bali,0.622752456,31.34756871,5.365976924,11.10242466,0.497191038,0.146468353,1.851343469,0.758493909,0.1915,0.115298392,0.0,0.018641321,0.0,85.28,87.92812689606212
541,Sepang,2030.542879,Busungbiu,Sepang,Buleleng,Bali,0.484278431,660.2049894,17.2094265,2.601603772,0.568608365,0.222685057,0.447941513,0.724512901,-0.21525,0.112782606,0.0,0.083735021,0.0,82.02,84.612605779321
542,Sepang Kelod,3381.140435,Busungbiu,Sepang Kelod,Buleleng,Bali,0.44546251,571.1024401,17.44421073,1.746840652,0.515999386,0.226338256,0.394742038,0.618823421,-0.2684,0.077417185,0.0,0.104831944,0.0,82.02,84.47526979166672
543,Serai,501.5366844,Kintamani,Serai,Bangli,Bali,0.616753075,1401.294504,11.53576646,3.607417348,0.420947438,0.130929983,0.565580199,0.697366889,0.267,0.009924587,0.0,0.088665984,0.0,77.35,77.55001874999944
544,Serangan,585.0369554,Denpasar Selatan,Serangan,Kota Denpasar,Bali,0.61976664,3.385551818,1.374203985,30.35665708,0.425605603,0.110364688,5.86191148,0.67489163,1.103,0.02100643,0.0,0.023054104,0.0,95.8,93.32253196428556
545,Seraya,1414.357357,Karangasem,Seraya,Karangasem,Bali,0.877232723,276.3149993,15.75142221,5.305192515,0.378574421,0.072818769,0.87174908,0.747028777,0.644666667,0.038955379,0.0,0.005920874,0.0,85.28,87.52306434698639
546,Seraya Barat,813.2208559,Karangasem,Seraya Barat,Karangasem,Bali,0.709902996,159.3527781,10.75042376,6.849010535,0.421715279,0.087332721,1.057393685,0.793021244,0.332,0.03297037,0.0,0.0,0.002459357,85.28,88.40069989592816
547,Seraya Timur,1180.270433,Karangasem,Seraya Timur,Karangasem,Bali,1.077156167,281.1963859,21.07760749,5.122827646,0.295337044,0.022414627,0.670527302,0.766211679,-0.021666667,0.044972741,0.0,0.036103562,0.0,85.28,85.84243924136146
548,Seririt,142.3824363,Seririt,Seririt,Buleleng,Bali,0.766532569,14.56100796,1.6207612,38.18686016,0.260788611,0.051340811,7.306672049,0.474608908,0.1915,0.082866123,0.0,0.000515473,0.0,82.02,91.50450523809508
549,Meliling,272.917832,Kerambitan,Meliling,Tabanan,Bali,0.982827398,133.6919627,4.3741709,7.999010603,0.365969809,0.106703717,1.785649556,0.612006203,0.618,0.040806742,0.0,0.039980732,0.0,90.54,88.06825768031966
550,Melinggih,464.2285592,Payangan,Melinggih,Gianyar,Bali,0.665212487,419.3415472,6.261338434,10.50355177,0.429475728,0.146888627,2.273187011,0.618482581,0.1915,0.030301891,0.0,0.046848906,0.0,92.16,88.66369013854313
551,Melinggih Kelod,402.6659494,Payangan,Melinggih Kelod,Gianyar,Bali,0.789945542,361.65795,6.987531491,13.91168923,0.459453403,0.144771519,2.292489648,0.709058196,0.864,0.020159382,0.0,0.027251018,0.0,92.16,88.90795154761899
552,Pejaten,189.5751192,Kediri,Pejaten,Tabanan,Bali,1.376214838,63.18263027,3.56913546,15.95224465,0.281054529,0.051099128,3.446469069,0.572827184,0.1915,0.064321822,0.0,0.027345492,0.0,90.54,88.14529947926145
553,Pejeng,269.4201357,Tampaksiring,Pejeng,Gianyar,Bali,1.334903444,215.7018156,3.385470497,13.87475157,0.341370689,0.092699594,4.267794092,0.617095221,0.1915,0.009321793,0.0,0.017438768,0.0,92.16,88.33212406259477
554,Pejeng Kaja,413.4660839,Tampaksiring,Pejeng Kaja,Gianyar,Bali,0.737234494,297.0141005,4.049454742,16.84625682,0.411424152,0.146282487,3.151665032,0.671602501,0.1915,0.008327785,0.0,0.011708094,0.0,92.16,88.40471614592812
555,Sading,296.0869071,Mengwi,Sading,Badung,Bali,19.05515115,89.47495244,2.739915149,41.75333962,0.236715045,0.071453464,6.072109256,0.488246266,1.187,0.0,0.003377387,0.005858271,0.0,91.59,89.43063678571426
556,Sai,379.4458058,Pupuan,Sai,Tabanan,Bali,0.574817768,643.5917761,12.46644061,3.792571095,0.623284903,0.220427407,0.603602368,0.801476426,-0.053,0.077078286,0.0,0.141874192,0.0,90.54,87.84931338912307
557,Sakti,2112.848815,Nusa Penida,Sakti,Klungkung,Bali,0.61976664,111.8333852,10.97466884,4.240726205,0.425605603,0.078463039,0.971575809,0.743895756,0.0242,0.010830018,0.0,0.010251433,0.0,87.53,87.36533306704273
558,Sambangan,686.1553906,Sukasada,Sambangan,Buleleng,Bali,0.78400465,398.6815444,11.10305144,9.069787989,0.402110086,0.144067517,2.107456666,0.579846303,0.232,0.008644364,0.0,0.001170508,0.0,82.02,87.66668529761901
559,Sambirenteng,1024.299142,Tejakula,Sambirenteng,Buleleng,Bali,0.61976664,211.5920448,12.22243607,4.804273885,0.425605603,0.106063461,0.68134549,0.728515216,0.0975,0.050937229,0.0,0.056172523,0.0,82.02,85.7837100352733
560,Sampalan Klod,97.5704165,Dawan,Sampalan Klod,Klungkung,Bali,1.689278611,38.24108004,4.060178724,33.09893807,0.230576209,0.030340731,4.506768823,0.606578495,0.1915,0.012756965,0.0,0.016601816,0.0,87.53,88.36320027858117
561,Serongga,222.6728736,Gianyar,Serongga,Gianyar,Bali,1.073685082,64.12701784,2.63245165,17.99975372,0.384283533,0.086977627,4.01175525,0.64697814,0.1915,0.017729554,0.0,0.006228805,0.0,92.16,88.69031449829927
562,Sesetan,533.0806783,Denpasar Selatan,Sesetan,Kota Denpasar,Bali,0.61976664,7.19500176,1.6323381,62.49549455,0.425605603,-0.037913562,13.38456712,0.347755949,0.1915,0.0,0.001875889,0.0,0.007503555,95.8,94.11065535714278
563,Siakin,805.6265706,Kintamani,Siakin,Bangli,Bali,0.640382093,1062.702734,20.08281346,2.417256314,0.410030215,0.15337993,0.487244931,0.363042945,-0.266,0.033380249,0.0,0.038599711,0.0,77.35,77.50670416666611
564,Menanga,1214.288585,Rendang,Menanga,Karangasem,Bali,0.527969942,635.3026642,8.983811468,6.136176588,0.540630155,0.175175813,1.115158841,0.786556845,0.4075,0.083063465,0.0,0.077402233,0.0,85.28,87.83971428617203
565,Mendoyo Dangin Tukad,349.7990552,Mendoyo,Mendoyo Dangin Tukad,Jembrana,Bali,0.640014637,11.18240517,2.280376824,11.79091047,0.439118737,0.106264856,1.708471596,0.701858654,0.535,0.05109885,0.0,0.044249111,0.0,86.59,88.70626289762886
566,Mendoyo Dauh Tukad,902.3470219,Mendoyo,Mendoyo Dauh Tukad,Jembrana,Bali,0.51534848,170.3201668,9.93746759,4.726971505,0.453661082,0.180929766,1.144275525,0.722616267,0.18,0.042620918,0.0,0.04192759,0.0,86.59,87.7427409528387
567,Mengani,571.98101,Kintamani,Mengani,Bangli,Bali,0.515287043,960.5286278,15.37725662,3.025936577,0.507703401,0.161874433,0.629939468,0.77822004,-0.228,0.069106739,0.0,0.017270624,0.0,77.35,77.82459374999947
568,Mengening,567.9855444,Kubutambahan,Mengening,Buleleng,Bali,0.465192593,812.8130377,13.8898182,2.358503365,0.551558241,0.200844746,0.66665374,0.794699768,-0.087,0.058541509,0.0,0.053879667,0.0,82.02,85.45119378527335
569,Mengesta,964.0915584,Penebel,Mengesta,Tabanan,Bali,0.521267692,505.4266641,8.044369762,4.193108314,0.536058414,0.180160909,0.846864882,0.771819297,0.079,0.023138065,0.0,0.010428656,0.0,90.54,88.25619404761916
570,Pejeng Kangin,405.2980092,Tampaksiring,Pejeng Kangin,Gianyar,Bali,0.67419032,295.2625608,5.219433601,12.10227618,0.420968453,0.145622504,2.332072565,0.669594759,0.878,0.015735404,0.0,0.024743657,0.0,92.16,88.11980722963945
571,Pejeng Kawan,223.9105139,Tampaksiring,Pejeng Kawan,Gianyar,Bali,0.525944681,216.736798,4.484915504,25.52325949,0.338901781,0.094810836,5.19606664,0.555304082,0.1915,0.001162711,0.0,0.010788141,0.0,92.16,88.32603062717213
572,Pejeng Kelod,166.2881243,Tampaksiring,Pejeng Kelod,Gianyar,Bali,0.725394146,206.571348,4.547164047,27.20677422,0.39612836,0.119615206,3.503662586,0.643350608,1.0,0.012327115,0.0,0.021390673,0.0,92.16,88.3565184796394
573,Pejukutan,1882.33185,Nusa Penida,Pejukutan,Klungkung,Bali,0.61976664,208.4404869,12.65931052,3.347932147,0.425605603,0.037448708,0.640235463,0.737938412,-0.0605,0.100259515,0.0,0.060114083,0.0,87.53,86.41412123420805
574,Sampalan Tengah,42.37037401,Dawan,Sampalan Tengah,Klungkung,Bali,7.485332371,78.45777778,3.820086578,50.65550576,0.367763102,0.083520947,5.747365236,0.639527478,0.1915,0.012890302,0.0,0.017085923,0.0,87.53,88.38013569524783
575,Samplangan,365.0634819,Gianyar,Samplangan,Gianyar,Bali,0.826997662,142.1069863,6.674821081,25.59764424,0.440286626,0.121172151,5.217990888,0.696834122,0.1915,0.009955001,0.0,0.009778066,0.0,92.16,88.32610616496594
576,Siangan,402.1153045,Gianyar,Siangan,Gianyar,Bali,0.766993235,226.491224,4.474856892,13.43539361,0.420846779,0.12283915,2.642743236,0.680972594,0.1915,0.01711648,0.0,0.018430978,0.0,92.16,88.17777366496591
577,Sibanggede,572.0226062,Abiansemal,Sibanggede,Badung,Bali,3.764030567,104.4277732,3.150018104,22.42173025,0.367872216,0.115884549,3.792819704,0.638880682,0.1915,0.029007483,0.0,0.001000699,0.0,91.59,88.66776364592813
578,Sibangkaja,343.0580829,Abiansemal,Sibangkaja,Badung,Bali,0.387547366,118.4090287,3.11492955,23.07589148,0.343071907,0.086820999,4.39338893,0.618389559,1.309,0.037287086,0.0,0.0,0.005829917,91.59,88.71946251810097
579,Mengwi,213.7848672,Mengwi,Mengwi,Badung,Bali,2.088697343,125.8876207,2.612401436,43.95056099,0.240945148,0.048398074,5.804033865,0.496702401,1.345,0.046456087,0.0,0.0,0.0046776,91.59,89.08484488095237
580,Mengwitani,444.8529384,Mengwi,Mengwitani,Badung,Bali,4.223253791,112.3795728,2.593953272,40.32177016,0.246047098,0.057833838,6.542572419,0.498192318,1.059,0.036877984,0.0,0.002395827,0.0,91.59,89.24867220238092
581,Menyali,404.7044906,Sawan,Menyali,Buleleng,Bali,0.537311829,177.9990693,6.771015339,9.982060773,0.433393516,0.131513434,1.689730693,0.678186802,0.447,0.0,0.002470939,0.021703953,0.0,82.02,88.01766461860662
582,Muncan,689.4491876,Selat,Muncan,Karangasem,Bali,0.339372851,526.3433792,9.875932931,7.076474328,0.516906336,0.163490162,1.207211284,0.756077187,0.069,0.087917812,0.0,0.084894916,0.0,85.28,87.93713970283869
583,Peken Belayu,113.0497897,Marga,Peken Belayu,Tabanan,Bali,1.497919669,157.8240664,4.738924907,12.97960013,0.351058566,0.097983045,3.118979414,0.622472265,0.964,0.035768557,0.0,0.017013675,0.0,90.54,88.68790431297275
584,Pekutatan,1375.663925,Pekutatan,Pekutatan,Jembrana,Bali,0.619219039,44.78385399,5.452352436,5.512766923,0.504350448,0.147884662,1.072926102,0.793260656,0.315,0.081185691,0.0,0.202034517,0.0,86.59,87.87146636950536
585,Pelaga,3342.657105,Petang,Pelaga,Badung,Bali,1.251854887,1081.575097,15.88157289,4.126681197,0.523374895,0.176248425,0.768519987,0.730366019,0.2294,0.042770505,0.0,0.0,0.000299163,91.59,87.75139574116747
586,Pelapuan,379.0886863,Busungbiu,Pelapuan,Buleleng,Bali,0.573620977,351.9903418,9.74727602,9.260748435,0.553674386,0.192388328,1.153378946,0.772049972,0.61,0.04515654,0.0,0.078372888,0.0,82.02,86.87077571428564
587,Samsam,342.9599053,Kerambitan,Samsam,Tabanan,Bali,0.92758588,121.350315,5.649182263,12.07554739,0.368726591,0.101614234,3.76083923,0.639032629,1.138,0.012476338,0.0,0.007553807,0.0,90.54,88.65002722963943
588,Sanda,1372.664319,Pupuan,Sanda,Tabanan,Bali,0.441098792,922.421629,15.56401076,2.380796202,0.546989634,0.217422886,0.453597263,0.509982613,-0.354,0.070852885,0.0,0.101116897,0.0,90.54,87.89732073395419
589,Sanding,209.4128474,Tampaksiring,Sanding,Gianyar,Bali,0.554194628,374.9214895,4.726893273,10.03408143,0.425605603,0.138585511,1.876968882,0.64750258,1.073,0.017093502,0.0,0.02799326,0.0,92.16,87.96135847963942
590,Sangeh,484.7428776,Abiansemal,Sangeh,Badung,Bali,1.521268731,268.1071913,5.10442248,10.14465613,0.392641107,0.108933665,2.027564508,0.673402525,0.656,0.029689252,0.0,0.016954233,0.0,91.59,88.68659202555777
591,Sibetan,687.7681087,Bebandem,Sibetan,Karangasem,Bali,0.335791151,500.2037214,11.80004394,4.325486369,0.563407653,0.199079285,1.01574609,0.768800707,0.5405,0.081366522,0.0,0.019296402,0.0,85.28,87.99057266013922
592,Sidakarya,420.2853812,Denpasar Selatan,Sidakarya,Kota Denpasar,Bali,-0.69610138,3.975903614,1.594561735,120.5406247,0.425605603,0.034828183,11.20327303,0.434296728,1.587,6.38e-05,0.0,0.003748596,0.0,95.8,94.49734904761894
593,Sidan,239.8510111,Gianyar,Sidan,Gianyar,Bali,0.850808288,159.5926217,6.616177289,6.682279886,0.426196092,0.105447739,3.236816775,0.673320011,0.836,0.021404057,0.0,0.020852137,0.0,92.16,88.35345595238088
594,Sidemen,513.3050779,Sidemen,Sidemen,Karangasem,Bali,0.462645829,441.3415751,14.93363799,6.930933657,0.548066462,0.189902906,1.133284374,0.777530733,0.1915,0.056534061,0.0,0.060895077,0.0,85.28,87.82341277382633
595,Sidetapa,709.3687495,Banjar,Sidetapa,Buleleng,Bali,0.46827365,341.0203974,15.62824458,6.205062805,0.505462976,0.178715037,1.157571236,0.78180503,0.398,0.046160214,0.0,0.042605953,0.0,82.02,86.77109170193998
596,Silangjana,834.2785007,Sukasada,Silangjana,Buleleng,Bali,0.470753406,587.013195,19.45736728,3.385972274,0.423828762,0.190305053,0.702204653,0.504696221,0.511,0.025059649,0.0,0.016215557,0.0,82.02,84.90808586860676
597,Sinabun,326.8363829,Sawan,Sinabun,Buleleng,Bali,0.391042959,77.51006904,4.356425749,13.59264069,0.387273711,0.100175236,2.08281751,0.674897687,0.1915,0.029297371,0.0,0.033047711,0.0,82.02,87.28874628527323
598,Sinduwati,356.2795894,Sidemen,Sinduwati,Karangasem,Bali,0.7566011,458.6074816,13.42131124,3.688439362,0.564243289,0.188464704,1.006424173,0.780466513,0.212,0.081497129,0.0,0.075962357,0.0,85.28,87.7493578125948
599,Mundeh,1616.902509,Selemadeg Barat,Mundeh,Tabanan,Bali,0.464039275,424.0520597,13.83524361,1.83047143,0.547721815,0.212717398,0.476038196,0.809220369,0.234,0.152479753,0.0,0.151853621,0.0,90.54,86.72348381257758
600,Mundeh Kangin,1237.203593,Selemadeg Barat,Mundeh Kangin,Tabanan,Bali,0.504830967,441.0955129,14.91960151,2.105142744,0.554828164,0.2137063,0.448300341,0.798061899,-0.215333333,0.135795317,0.0,0.135476149,0.0,90.54,86.71193422924424
601,Peliatan,412.3626543,Ubud,Peliatan,Gianyar,Bali,0.96557187,194.9315225,3.088652969,38.900174,0.316723981,0.094557709,7.52186213,0.566895663,1.03,0.001078528,0.0,0.0,0.014550299,92.16,89.03108282487752
602,Pemaron,148.0170868,Buleleng,Pemaron,Buleleng,Bali,0.327712735,12.44628099,2.072693784,32.60745798,0.245940283,0.043837838,4.889579194,0.487500311,1.02,0.009935334,0.0,0.0029238,0.0,82.02,85.46508562249673
603,Pemecutan,139.1279326,Denpasar Barat,Pemecutan,Kota Denpasar,Bali,0.457503404,23.9709263,1.734388368,181.0887395,0.030581228,-0.076112429,17.63714075,0.303588331,0.1915,0.004193131,0.0,0.001637112,0.0,95.8,93.36987749999989
604,Pemecutan Kaja,325.608182,Denpasar Utara,Pemecutan Kaja,Kota Denpasar,Bali,3.413169011,33.57361874,2.276967573,195.960253,0.021003942,-0.078668915,15.93957011,0.273603129,0.1915,0.0,0.003071176,0.0,0.006142352,95.8,89.73715428571423
605,Pemecutan Kelod,533.9170249,Denpasar Barat,Pemecutan Kelod,Kota Denpasar,Bali,-2.392040261,12.80537975,1.90953056,127.4709294,0.093225897,-0.024488257,16.88957277,0.336821819,1.381,0.0,0.0037459,0.0,0.011237701,95.8,90.5389863003661
606,Sanggalangit,1029.856204,Gerokgak,Sanggalangit,Buleleng,Bali,0.61976664,104.516653,7.82670299,7.956729253,0.425605603,0.089187592,1.199635758,0.67762223,0.5285,0.129252642,0.0,0.0,0.000971009,82.02,87.86468694003518
607,Sangkan Gunung,919.8917233,Sidemen,Sangkan Gunung,Karangasem,Bali,0.489389161,397.4220952,13.56284235,5.679449687,0.571836849,0.192750337,1.095678276,0.793838654,0.214,0.046086131,0.0,0.051116582,0.0,85.28,87.69507110715969
608,Sangkaragung,454.1329949,Jembrana,Sangkaragung,Jembrana,Bali,0.633818403,7.205085797,1.81435636,12.12775999,0.352682999,0.103096705,1.742786098,0.625298788,0.1915,0.03347773,0.0,0.027288693,0.0,86.59,90.85070964285704
609,Singakerta,626.9714122,Ubud,Singakerta,Gianyar,Bali,0.951836898,166.9824693,3.296384627,23.01930968,0.30129341,0.064082519,4.174004201,0.612491435,0.891,0.010187836,0.0,0.0,0.003189938,92.16,88.71185490821087
610,Singapadu,296.3101874,Sukawati,Singapadu,Gianyar,Bali,1.356801955,81.66476372,2.359374212,31.46845839,0.221870059,0.035243454,4.356372515,0.53586585,0.81,0.010736069,0.0,0.004920788,0.0,92.16,89.11979639630619
611,Mundeh Kauh,762.9862352,Selemadeg Barat,Mundeh Kauh,Tabanan,Bali,0.451936711,450.8204559,13.26199221,2.20473534,0.559514448,0.217496386,0.444121046,0.81648831,-0.143,0.172972922,0.0,0.172480076,0.0,90.54,86.80217589591088
612,Munduk,2276.945173,Banjar,Munduk,Buleleng,Bali,0.417207686,1149.200669,16.13120306,3.400971815,0.534687247,0.205707528,0.896025487,0.543707479,0.051,0.0,0.00087837,0.084806687,0.0,82.02,86.0313708686067
613,Munduk Bestala,240.0655935,Seririt,Munduk Bestala,Buleleng,Bali,0.465015302,336.0905527,13.56484388,5.204177387,0.57596427,0.20787792,0.950789526,0.819370857,0.419,0.058490689,0.0,0.059170195,0.0,82.02,85.9779996186067
614,Munduktemu,1888.42255,Pupuan,Munduktemu,Tabanan,Bali,0.505152808,582.7533224,12.10887379,2.376756946,0.618915196,0.221466701,0.451823588,0.792158425,0.247666667,0.102915479,0.0,0.126807301,0.0,90.54,87.82942698395416
615,Munggu,684.0015489,Mengwi,Munggu,Badung,Bali,0.675507676,31.99533672,2.375157659,19.18330189,0.231908802,0.074537113,5.147222273,0.512145301,0.919,0.011448331,0.0,0.005872933,0.0,91.59,89.1114642857143
616,Musi,1624.70282,Gerokgak,Musi,Buleleng,Bali,0.61976664,362.6058221,16.92872742,3.696617937,0.425605603,0.142859129,0.663806742,0.647512281,-0.426,0.127075895,0.0,0.007903195,0.0,82.02,85.68085470238091
617,Pemogan,961.4241401,Denpasar Selatan,Pemogan,Kota Denpasar,Bali,0.61976664,5.289147211,1.758615324,56.88057932,0.425605603,0.077855221,11.2564981,0.469746965,1.04,0.0,0.001040124,0.0,0.001040124,95.8,93.28827023809508
618,Pempatan,4916.487329,Rendang,Pempatan,Karangasem,Bali,0.555163828,1038.040703,13.04193543,2.764725274,0.470060905,0.161865438,0.602972384,0.73178175,0.096428571,0.083833081,0.0,0.081303274,0.0,85.28,86.13464802133602
619,Pemuteran,3267.745036,Gerokgak,Pemuteran,Buleleng,Bali,0.61976664,272.4150449,16.96646375,5.14226077,0.425605603,0.088413148,0.929089475,0.662995836,0.254,0.019418395,0.0,0.0,0.000306021,82.02,86.85851545193997
620,Penarukan,114.9530386,Kerambitan,Penarukan,Tabanan,Bali,0.918699981,30.95714025,2.519307351,100.8534743,0.425605603,0.066763831,3.219463235,0.532842979,0.1915,0.075057335,0.0,0.045308963,0.0,90.54,88.37051739592815
621,Penarukan,400.7779191,Buleleng,Penarukan,Buleleng,Bali,0.918699981,30.95714025,2.519307351,100.8534743,0.425605603,0.066763831,3.219463235,0.532842979,0.1915,0.020740375,0.0,0.016977057,0.0,82.02,85.55119785889129
622,Sangketan,1226.157532,Penebel,Sangketan,Tabanan,Bali,0.485192997,571.6687352,10.67360272,2.624954871,0.604551919,0.20620521,0.552779403,0.73240096,0.1915,0.067904547,0.0,0.031412354,0.0,90.54,87.89659345238115
623,Sangsit,420.9016899,Sawan,Sangsit,Buleleng,Bali,4.034133945,35.6572067,4.134891655,21.07987148,0.3706887,0.102793986,2.450431108,0.651628391,0.1915,0.031483175,0.0,0.041280613,0.0,82.02,87.8830982142856
624,Sanur,339.729,Denpasar Selatan,Sanur,Kota Denpasar,Bali,0.61976664,8.175477443,1.659505384,104.6387471,0.425605603,-0.013137445,16.92355467,0.42067483,0.1915,0.000705152,0.0,0.0,0.014717613,95.8,93.89379934523802
625,Singapadu Kaler,398.8861119,Sukawati,Singapadu Kaler,Gianyar,Bali,0.240739141,134.7730815,2.931423067,20.56690595,0.291925303,0.077361078,3.587525892,0.571759576,0.1915,0.009347883,0.0,0.000566441,0.0,92.16,88.32691117204395
626,Singapadu Tengah,295.8351891,Sukawati,Singapadu Tengah,Gianyar,Bali,1.196613667,98.29127135,2.754246669,18.04676427,0.256729819,0.057741521,3.425969277,0.579323071,1.052,0.002332002,0.0,0.012463085,0.0,92.16,89.06022514630608
627,Sobangan,334.8601428,Mengwi,Sobangan,Badung,Bali,0.518812694,218.5082749,3.590909885,14.66252022,0.40248852,0.120005843,2.38030893,0.698395523,0.692,0.050136418,0.0,0.002995175,0.0,91.59,88.42704314560427
628,Songan A,1319.224321,Kintamani,Songan A,Bangli,Bali,1.024459785,947.5262071,14.35802898,5.234788418,0.27931808,0.072398756,0.840178456,0.457560004,0.842,0.021829073,0.0,0.02859517,0.0,77.35,78.9250724999995
629,Songan B,2429.496266,Kintamani,Songan B,Bangli,Bali,0.03549273,955.1825188,14.42241065,4.992485863,0.280849741,0.078994036,0.935274657,0.363514542,-0.0884,0.008408143,0.0,0.019780857,0.0,77.35,79.22489874999948
630,Nagasepaha,87.55388374,Buleleng,Nagasepaha,Buleleng,Bali,0.816844896,161.5316864,5.252761287,10.84939789,0.376951007,0.109403385,1.727386498,0.7074516,0.1915,0.033845903,0.0,0.028380929,0.0,82.02,85.14856476365313
631,Nawa Kerti,557.7383848,Abang,Nawa Kerti,Karangasem,Bali,0.612743069,568.8528321,7.515760147,3.461337958,0.453179589,0.119339743,0.649603042,0.768448829,-0.0825,0.026421449,0.0,0.031758858,0.0,85.28,85.35773783604257
632,Negari,213.1257906,Banjarangkan,Negari,Klungkung,Bali,0.791547128,29.06885965,3.003455306,17.23202632,0.423101989,0.099748191,2.906818837,0.641331393,0.1915,0.01680655,0.0,0.00460396,0.0,87.53,88.36576989592811
633,Ngis,633.9291762,Manggis,Ngis,Karangasem,Bali,0.477512587,190.4142179,14.2450824,4.330876992,0.57517755,0.198922163,0.680592582,0.842100226,0.102,0.084755145,0.0,0.0,0.001577463,85.28,86.23587263347
634,Nongan,712.1260064,Rendang,Nongan,Karangasem,Bali,0.500661932,462.0842133,9.22012806,9.518364119,0.492877033,0.163493858,1.448314917,0.750776069,0.584,0.049805613,0.0,0.048370026,0.0,85.28,87.95613660889109
635,Penarungan,409.9422071,Mengwi,Penarungan,Badung,Bali,1.14019573,130.9933593,2.84884207,14.64901806,0.307035161,0.070234743,3.472744715,0.535030506,0.1915,0.044562236,0.0,0.016999653,0.0,91.59,88.3551969520029
636,Penatahan,487.2332298,Penebel,Penatahan,Tabanan,Bali,0.595112329,357.4134541,5.190359754,6.823261012,0.461256804,0.152316064,1.031667926,0.718969773,0.085,0.048446767,0.0,0.009466452,0.0,90.54,89.27505886904771
637,Penatih,374.1472415,Denpasar Timur,Penatih,Kota Denpasar,Bali,-0.55991675,58.49899598,2.554951197,54.50244892,0.201205897,0.0270565,8.771313555,0.484852056,0.864,0.008916019,0.0,0.004755466,0.0,95.8,88.914242518101
638,Penatih Dangin Puri,318.9360567,Denpasar Timur,Penatih Dangin Puri,Kota Denpasar,Bali,2.091337917,49.65154639,2.263082544,65.1068251,0.23902644,0.073774367,6.925163968,0.537531361,0.1915,0.007804708,0.0,0.000881914,0.0,95.8,89.08702426667651
639,Pendem,2012.421793,Jembrana,Pendem,Jembrana,Bali,0.468028567,498.2955799,16.48293991,4.718232429,0.452270603,0.187019639,1.339454008,0.690029725,-0.819,0.003363111,0.0,0.003391891,0.0,86.59,88.33862076131273
640,Sanur Kaja,241.327556,Denpasar Selatan,Sanur Kaja,Kota Denpasar,Bali,0.61976664,10.07866044,2.006609034,99.06250088,0.425605603,0.003321707,17.74007741,0.500798423,1.175,0.0,0.008287491,0.0,0.008287491,95.8,90.37678255036617
641,Sanur Kauh,474.3170325,Denpasar Selatan,Sanur Kauh,Kota Denpasar,Bali,0.61976664,5.54227578,1.747327304,88.35156443,0.425605603,0.027876066,11.05163205,0.471501959,1.262,0.0,0.004216589,0.0,0.002108295,95.8,93.71468428571416
642,Serampingan,319.307965,Selemadeg,Serampingan,Tabanan,Bali,0.756604395,108.6470242,5.672689735,8.136767984,0.350808203,0.113264398,1.128480881,0.716091609,0.555,0.08182807,0.0,0.077172244,0.0,90.54,88.35920613095226
643,Suana,1262.299087,Nusa Penida,Suana,Klungkung,Bali,0.817381466,151.387152,15.05440656,4.592402938,0.337354186,0.07076223,0.808905429,0.773984874,0.234,0.08063066,0.0,0.028265573,0.0,87.53,86.85655676667646
644,Subagan,843.9392789,Karangasem,Subagan,Karangasem,Bali,11.45488631,81.05361721,3.380443061,25.96286693,0.365626199,0.08323263,2.976779481,0.641872642,0.82,0.046632577,0.0,0.0,0.002369839,85.28,88.77991699154421
645,Subamia,244.8722918,Tabanan,Subamia,Tabanan,Bali,0.691287209,158.7476063,5.228432109,15.90371604,0.410261493,0.12217759,1.829194917,0.721106762,0.316,0.0,0.004083761,0.004052573,0.0,90.54,88.7520037852733
646,Nusasari,790.103573,Melaya,Nusasari,Jembrana,Bali,0.535615687,31.14241523,3.074899608,6.579985696,0.47724665,0.143688914,1.31535189,0.749230261,0.534,0.006084017,0.0,0.115088422,0.0,86.59,88.01650822926145
647,Nyalian,491.6526744,Banjarangkan,Nyalian,Klungkung,Bali,23.39412889,260.2972095,6.977012718,6.507769142,0.478216731,0.156146029,1.822626358,0.733367775,0.276,0.028670608,0.0,0.032268866,0.0,87.53,87.89243822926147
